,11174-r1-AD,11178-r1-AD,11182-r1-AD,11182-r2-AD,11186-r1-AD,11186-r2-AD,11190-r1-AD,11190-r2-AD,11194-r1-AD,11194-r2-AD,11198-r1-AD,11198-r2-AD,11202-r1-AD,11202-r2-AD,11206-r1-AD,11206-r2-AD,11210-r1-AD,11210-r2-AD,11214-r1-AD,11214-r2-AD,11218-r1-AD,11218-r2-AD,11222-r1-AD,11222-r2-AD,11226-r1-AD,11226-r2-AD,11230-r1-AD,11230-r2-AD,11234-r1-AD,11234-r2-AD,11238-r1-AD,11238-r2-AD,11242-r1-AD,11242-r2-AD,11246-r1-AD,11246-r2-AD,11250-r1-AD,11254-r1-AD,11262-r1-AD,11266-r1-AD,11270-r1-AD,11274-r1-AD,11278-r1-AD,11282-r1-AD,11286-r1-AD,11290-r1-AD,11294-r1-AD,11298-r1-AD,11302-r1-AD,11306-r1-AD,11310-r1-AD,11314-r1-AD,11318-r1-AD,11322-r1-AD,11326-r1-AD,11330-r1-AD,11334-r1-AD,11338-r1-AD,11342-r1-AD,11346-r1-AD,11350-r1-AD,11354-r1-AD,11358-r1-AD,11362-r1-AD,11366-r1-AD,11366-r2-AD,11370-r1-AD,11374-r1-AD,11378-r1-AD,11382-r1-AD,11386-r1-AD,11386-r2-AD,11390-r1-AD,11394-r1-AD,11394-r2-AD,11398-r1-AD,11402-r1-AD,11406-r1-AD,11410-r1-AD,11414-r1-AD,2426-r1-AD,2426-r2-AD,2497-r1-AD,2497-r2-AD,2498-r1-AD,2498-r2-AD,2499-r1-AD,2499-r2-AD,2500-r1-AD,2500-r2-AD,2502-r1-AD,2502-r2-AD,2503-r1-AD,2503-r2-AD,2504-r1-AD,2504-r2-AD,2513-r1-AD,2513-r2-AD,2514-r1-AD,2514-r2-AD,2515-r1-AD,2515-r2-AD,2516-r1-AD,2516-r2-AD,2517-r1-AD,2517-r2-AD,2518-r1-AD,2518-r2-AD,2519-r1-AD,2519-r2-AD,2520-r1-AD,2520-r2-AD,2521-r1-AD,2521-r2-AD,2522-r1-AD,2522-r2-AD,2523-r1-AD,2523-r2-AD,2524-r1-AD,2524-r2-AD,2525-r1-AD,2526-r1-AD,2527-r1-AD,2529-r1-AD,2529-r2-AD,2531-r1-AD,2532-r1-AD,2533-r1-AD,2534-r1-AD,2535-r1-AD,2536-r1-AD,2537-r1-AD,2538-r1-AD,2540-r1-AD,2541-r1-AD,2542-r1-AD,2549-r1-AD,2550-r1-AD,2551-r1-AD,2552-r1-AD,2553-r1-AD,2553-r2-AD,2554-r1-AD,2555-r1-AD,2556-r1-AD,2557-r1-AD,2558-r1-AD,2559-r1-AD,2560-r1-AD,2561-r2-AD,2561-r1-AD,2562-r1-AD,2563-r1-AD,2564-r1-AD,2566-r1-AD,2567-r1-AD,2568-r1-AD,2569-r1-AD,2570-r1-AD,2572-r1-AD,2576-r1-AD,2577-r1-AD,2578-r1-AD,2578-r2-AD,2579-r1-AD,3350-r1-AD,3353-r1-AD,3356-r1-AD,3359-r1-AD,3371-r1-AD,5784-r1-AD,5784-r2-AD,Popular Dist,Popular Score,Popular Bootstrap Score,Full Dist,Full Score,Full Bootstrap Score
657,28.8957608023,66.7480023512,142.943381768,215.733727599,10.0280222102,26.0258962007,23.638573603,11.0897211791,46.4258703652,36.2720643446,5.21353241073,18.2484020835,55.0219565996,64.2833115992,65.4753203002,77.4904864857,72.3991042911,88.5875094982,100.3105973,60.4299599113,42.9596188823,55.7409279618,42.9081501718,48.0381974717,19.9127596436,22.6684498113,39.8926265405,44.378879061,34.517182797,50.6764118675,27.4920211407,31.5449451616,119.696927336,130.38787488,43.0306090271,30.5911024649,20.4754612738,31.0015999844,10.291583958,10.1296964441,13.5454369643,118.926488822,154.086417205,125.329406576,26.5280844706,34.9238926843,5.37044619335,13.310125604,10.0922180792,27.9942439445,9.5391080261,19.0194122044,66.3659901601,27.5383247458,10.0066660488,5.44853674625,18.2629035237,11.7168421087,100.535056607,60.9768015721,27.4860974416,18.1263315358,11.3594571694,154.725489752,88.9220698919,104.634513766,9.6282171297,16.1116014426,10.4011302114,18.1300409083,62.3784986901,127.506691551,22.1285158823,8.89953829301,26.3983863166,47.9539620328,30.2724984495,19.3388821408,22.2064689542,34.3313273448,48.3842388031,66.756837828,136.526523215,156.85515499,58.644750436,67.3655297343,41.8256782475,44.4403282081,150.367088076,163.898342745,63.3791437191,78.6703371169,89.6032772466,112.315409797,43.6515652856,39.1845691167,10.9041448902,12.7025171411,24.6467347082,22.7364830491,65.1249513036,65.214930949,11.0852804437,15.228072354,11.0047952848,3.98623014541,6.4247607764,7.56707217629,10.6921566583,11.811005022,230.62801971,260.78319672,66.4949953495,86.5611427332,23.0455325223,17.9790622974,10.1609730412,14.5851303594,18.2361674025,21.0995778433,16.4744003355,10.8973669107,114.872608798,13.2632874342,10.302483559,12.722509081,4.4629743576,9.24722766863,12.5957813751,17.9568587445,29.5526690072,13.8914020548,15.1867702489,12.2673467951,18.4376471471,14.8871064212,23.4939908991,124.758148431,31.4075207066,103.744109592,10.9808530741,12.4054759243,14.8811015108,8.8280498622,22.0175833508,37.0387335861,14.5380216139,9.54380934796,4.90605229347,13.2666343054,7.87875254123,39.780185651,13.3167694332,8.17700472925,13.627514133,42.8955226065,15.9113903336,14.0748561504,14.2714099311,7.83014931583,12.9431581585,19.5321783508,26.1950536398,40.4395662091,3.52524251008,18.9250695508,16.2229701101,17.9597298985,33.3511386055,19.8710992122,35.5729118483,29.8751721832,lognorm,1.6700423741780633e-05,0.4,lognorm,1.6700423741780633e-05,0.4
658,7.39339839817,4.90414557104,3.12974055453,11.565226395,13.219785487,14.0743918165,0.373062137207,6.87562713103,2.83372555637,1.88327344887,5.74526084068,7.62164764822,2.72259205843,2.24393208707,5.39514746239,3.37007896084,3.24123076014,1.55878628055,7.90665669719,4.28747685922,1.68016109049,1.21279322784,3.59625476796,0.0,4.11553293727,2.76918972959,1.97875244935,6.23890519692,1.60465637137,0.0,3.62994815558,1.69466320899,3.54641446076,2.10760970283,0.0,0.0,0.853606127819,1.91097416472,1.12050381554,2.34308399058,13.7572586123,4.68583486296,3.28622801077,1.25199889448,6.59430856864,4.12927789253,3.24114819091,1.89973965084,6.00644120977,1.42015380502,0.759050163597,3.53621794418,4.97449464856,8.56381436205,2.09652686187,3.31232630389,3.00916624867,3.73161985642,1.78263297449,5.20717736197,2.63445023402,4.11342588509,1.86657746915,3.62255417897,5.19285359488,10.5665986506,4.15271076653,14.1542228966,8.18669603737,5.31045598507,2.41376752282,3.76887583419,9.12115479032,5.93302552868,15.4335559728,2.67335536712,9.85105869803,5.72218978412,0.854971853985,1.48894056191,9.8183159692,9.74035856695,3.63051636261,0.175195984631,9.23892193516,6.19718843797,2.78472405632,2.32879768683,4.07981290442,8.7974249937,3.65357020755,2.30924432632,3.89725121623,4.57255767478,2.92805410936,7.89807380743,5.88550079846,6.65119373089,6.41956358161,6.73673571824,7.72863371492,2.9700395009,3.68728969353,3.35480323269,8.75168079994,0.0,6.62070051116,2.52978701623,4.22329887273,9.52535682796,1.64984723033,1.06476889074,2.66660817528,0.492015279713,4.18200783223,9.38719137379,7.7060467268,8.99885649199,3.05975963129,9.76137053246,11.2088483295,6.77178632118,4.85845248182,7.64739668418,3.75116068044,4.82427042536,10.4452591348,6.42642513257,6.78136512417,2.83691643588,5.74664791642,5.85068190121,12.954528214,6.20877960241,6.6926690712,5.91526089703,11.6641242294,3.56238536172,5.02892844524,2.15231888204,3.10047616209,1.70312466079,3.30451165624,11.3651097056,5.42408478732,5.0287575626,10.5646406176,5.22578763783,5.94574549474,9.41368713663,3.60802686467,8.57543056557,4.79666530571,4.06769573682,3.30937030117,6.01945891887,5.19814345559,6.33201894691,6.15771494491,6.0005733978,9.15141744696,7.04332307809,8.80488429728,5.0002554818,5.53174846707,5.73804384289,4.2456808828,4.85552494074,4.52048565436,3.47773510078,5.93745368164,2.22230958725,gamma,0.002838026974814316,1.0,gamma,0.002838026974814316,1.0
659,8.14654594297,23.7205777884,39.7176328024,29.7871146291,29.8237455122,30.5531589017,23.412475338,32.2068849822,16.4001866575,23.2742117554,20.9578815317,14.1436004215,17.7666584326,14.6176147387,17.8181843824,12.2965222843,26.2435135741,29.8802478238,23.9652282757,22.9412008064,15.7410092165,10.6535561975,19.7418284128,14.7525717247,55.6915292737,34.9467166701,21.4364848679,15.263988142,33.9709167982,12.9370931167,38.7346191899,23.3742475468,16.6224579633,13.4209965015,78.9234930864,61.9672115071,22.0829013846,51.060742809,12.3742595281,43.1458799477,26.957091835,15.627259268,15.0705997946,55.6923646167,28.1335615567,16.8437211209,34.0582788863,11.290905472,18.1008063589,25.9823593874,22.3296697381,31.2601666266,35.5735459641,23.3608543252,18.0754613226,24.8904520082,31.2953289861,17.5586041458,25.9366293845,15.9611306095,19.9967317763,34.183560292,12.999378803,55.2956242994,42.3306334711,25.1511434397,38.4694981714,16.2247447112,35.5427868945,21.0015318142,22.3774168164,17.0119975499,13.2473914812,45.9067850281,46.7995517773,27.4513027776,39.0872452796,38.5188145653,17.247632201,27.4115028628,59.3110743172,36.1933409144,21.5070940077,17.9685381737,20.5261960777,18.8007066644,46.5838288004,35.8227035882,30.4935609496,11.4019258142,23.7536270764,18.0890805562,35.9351129336,18.1751319934,22.7513169877,30.2109231753,17.8846225814,10.1767473699,17.1298098306,16.6027267624,27.3683331551,29.2281272438,40.8294173049,33.5269990778,14.6556752371,15.8331571196,38.4763763351,15.6244995452,20.2512331312,13.7248252802,27.7586796504,17.5793343861,29.7638861436,18.1374723567,30.2083331711,22.5220291112,22.3695527841,23.6740880428,23.1317828126,20.5739655838,22.3759893164,20.2736864323,19.9265303441,38.8751528243,20.0555013281,36.3734674928,16.0793686075,18.7333136165,22.2143780615,26.6526243415,31.9364636985,20.8847126094,34.5746701702,46.3530461043,25.8411389138,59.7243442243,28.3419572751,51.4199396073,29.1025951692,25.7810370436,48.9293894329,43.8081509969,7.01938750509,26.3119509547,29.4061999859,29.4633616168,26.1270495196,18.155318554,16.4942994326,25.9605332208,32.1461518905,30.795914534,8.99100962555,26.8197432468,14.7739745588,28.3035618635,35.7425189233,21.9287814056,42.2346801516,19.4501344619,25.8145806818,36.0426841465,17.8189107394,19.9489359326,20.519571969,40.6900634376,21.69766388,26.6768252627,37.8088397369,31.8968027425,26.3299647558,16.6902323125,gamma,6.090647362960255e-05,0.6,gamma,6.090647362960255e-05,0.6
660,1.26779836709,5.17516414207,6.66044431178,0.300996883154,9.81297432984,19.0590722515,0.158268785482,1.91443607723,1.34601963928,6.27032084709,7.0680974225,6.55461697747,1.91977645146,1.99816809659,2.85138275973,5.60968839685,1.33599117354,1.96954753016,4.90516368216,2.16506916025,1.72216511775,1.54571685901,3.44596352393,0.793032206113,4.56262425915,3.79905367861,7.84172266964,0.346605844273,5.06434103022,4.81331327982,4.64269231184,0.363142116212,2.92633585872,2.44613768619,1.7929420428,0.652159310346,0.964464066497,1.86228692486,0.487175571974,0.13017133281,4.70467028717,4.19382220235,2.40710968941,2.09386022009,0.905101176088,0.536572833492,1.46848138099,5.72311504875,4.2138211588,0.914492980508,0.645759094404,0.17409072956,2.94386940325,6.09031213938,1.46190251449,2.96429201834,6.02927492005,1.43267548059,2.17726164823,4.86757883836,9.70983086252,1.96998408352,2.27989105161,4.94973619048,7.95571800754,0.563711846288,5.030960302,11.3595841632,5.79331768765,1.50182578763,0.43215925081,4.48725271971,2.48031402193,2.03418018126,5.82738805301,1.93480193885,1.12165519829,4.02672614438,5.14123074863,4.88458198727,1.86864723285,1.47770397063,3.91713607545,6.27420619959,4.6621349719,8.05744571332,0.493356624151,2.46831091231,2.08966026812,0.532475723303,3.19822911344,2.09080229545,1.50753270542,0.52317593533,4.36403466874,4.3128333608,5.03005010101,1.51546186273,6.21106493537,0.332678307074,2.21116106284,9.15149980488,1.82608632441,3.30222010992,0.865780102973,0.447053848083,9.07510350439,2.88640897446,5.2327703106,6.0804803632,1.04146606415,1.96982244787,5.74171802847,2.0016076152,2.73610086896,0.0,0.638501014507,1.73444793463,4.06113551062,0.836688902783,0.417073426215,3.32338436378,2.18859533969,9.59381336457,6.84718907303,3.13960456254,0.939018245452,1.54689171333,2.76089349333,3.186391649,3.74596308626,1.62930382059,8.17652700435,2.09045603549,3.93686415953,3.59533515489,3.61525697697,4.4689804388,2.93354159306,2.8307672253,0.635166991538,3.33265751525,2.06262002073,7.16346308715,9.06897092002,3.34175983327,3.30080348386,4.61243228128,0.465695913067,0.301987751064,7.76304322487,6.69476402914,6.76789762313,3.87003277262,2.37565510906,2.04683612232,0.0,5.67659944188,8.70531857898,1.18704628015,11.2419988122,5.82595859546,2.3214778076,2.73972331607,0.920110466467,5.90099032119,1.12845728727,0.0,9.55580439713,4.27398421476,3.7199753433,4.35297754203,gamma,0.002231113376093511,0.6,gamma,0.002231113376093511,0.6
661,0.0,11.9119114791,9.1776021955,8.06903182917,7.0739434327,21.2757889626,12.7406372313,12.2920804227,10.2132191928,20.6833500165,18.7012779509,28.0367752774,24.3986134467,19.7572877571,27.1887036592,22.8866754746,23.676087058,21.3385203,19.2352490108,21.3840574695,23.1232170078,9.19107024627,4.26183027726,15.1871099198,19.06443252,21.8903303831,10.7121351733,6.95877887348,3.391401409,3.58371141576,28.8688980273,14.5135799113,9.92125763254,16.5332698968,9.92926764207,0.0,16.7838919158,9.56704263359,6.91789312203,3.00577441216,19.0639483201,20.4536691768,11.7425090066,18.5749146328,15.6991953995,10.9997430866,10.5835550959,17.0498646651,20.3590420075,7.85388089142,14.0367634731,4.93982445126,22.508782481,19.249343964,22.3025127792,14.4614246239,11.0846742178,15.5706280914,8.01504444254,16.5522835951,12.6579061244,7.85515666007,5.58639971125,4.71040828677,15.4343148515,13.6370291325,12.1436972807,2.1497221026,24.7278482768,11.8824456317,5.79725824258,11.2545712065,11.8414992015,16.6654449225,13.8732170952,5.14906967597,23.5669510684,14.8141135522,7.04496807683,9.13716762093,18.1269338915,23.664076262,13.2269689702,10.3584625913,20.9102621165,13.0107934879,7.41131284281,6.18150906734,3.67072597363,7.88295581673,8.64063933359,8.123963148,17.8223866507,25.7088654621,18.6901844682,18.2636366281,28.6975193971,34.9398151686,25.7002015523,43.9863099134,22.9460110295,20.6643384356,32.1086845376,28.5105691656,23.3656316947,18.1056808474,26.4106137213,22.5117611136,44.1077213976,25.8201693121,7.96051288636,8.65657108172,14.637976792,11.8195488786,15.9272213185,19.4009988598,9.81970525758,15.249626646,14.5088238517,26.1626183832,12.1159830315,25.0139368572,12.1690484332,21.5807619919,21.7567319465,16.1793559164,19.0546848459,32.1776224779,15.8783183395,19.6939561274,30.8190599369,17.0124710617,23.8398433056,22.7696977758,18.9734981022,34.7988861322,13.4044198516,19.5184587184,15.1449905261,10.7849891807,9.69975354875,18.7448843839,8.72563862172,21.1459919976,19.6329629318,27.7011474282,29.5313264669,22.3506691928,25.1475793056,18.9315079805,17.882348892,41.5177579945,15.9888843524,22.429544779,6.92603927317,22.6362467936,16.9362275596,31.5934419035,23.2302814784,27.2693934448,36.9541000154,31.6079992455,17.975767348,20.5739678678,14.6995961269,19.0647379608,29.3734080023,8.19155619414,3.11411233967,14.9647995246,32.7440726597,24.5485022962,t,0.00017172162655844315,0.5,t,0.00017172162655844315,0.5
662,26.4731361999,37.0392047076,38.0024013241,35.3208265578,22.0027936531,37.1915803751,18.9131198651,13.2843186335,26.2237685863,41.2251823749,40.6058954676,43.0623092125,51.2173087231,32.7507230804,42.6169323674,33.8714265178,52.4870271481,37.7795026239,50.4764700816,59.0114663236,39.0112403197,15.9565540369,27.1168344593,23.4976529017,63.6130703869,35.5188633085,36.1427685038,57.1766333111,41.7210656557,54.1235008539,33.7846898869,54.2534321621,26.6416227435,27.8357364379,38.8886859536,32.8132749298,45.6845565291,24.8304923315,40.15544652,28.5193556429,37.9160749921,34.757180096,38.5556178078,38.7903795412,44.4900328103,31.284529118,47.0438499554,52.1173858928,48.482224106,27.9081740169,42.574783803,25.5369338923,45.2109578426,44.0393329068,28.2974463464,37.0716520026,28.7457444918,41.0700304436,49.1516817087,41.7580406805,32.3410128729,37.3057992168,30.6918666713,23.9110332894,58.5527530346,34.7462386957,41.8415426841,7.34299812939,44.758411942,49.007579102,30.4408760083,21.6762416762,32.2097922295,38.0349315142,26.5045318185,20.5858765429,56.2656384795,53.693214141,22.1494708306,40.297801395,52.7655303377,33.7270321747,40.1904530668,24.0237493925,53.0651243713,44.9763977932,28.4721589538,25.0801852263,52.6505936338,42.1350354962,28.6539645655,23.6541513426,37.5989823641,39.3428303368,35.5180816484,36.9174317754,61.3985480584,49.4524673124,62.8019869702,57.9172140221,49.6676838738,38.9148638492,47.9230603343,49.7120842663,65.0691118355,53.1000626223,47.1905382228,27.2370020602,74.5257740102,20.0787085375,36.605985423,31.6981698774,33.8148611163,14.9729195349,27.5723335535,28.8604920927,34.1598042761,51.6505079753,37.9521458267,46.6078625973,32.3440442029,53.9034191166,27.454839968,60.849452615,39.6460700648,36.1437403297,36.0519701653,44.9508533167,27.1381835082,43.2732543299,46.5265642418,44.1710613699,33.2578981834,37.1775714096,24.6600796659,52.8745160852,55.0990024657,54.491697045,30.2899810521,42.0404025112,39.8863339602,49.4116413932,24.956622345,46.0803538971,43.5903670379,38.209961309,67.6819924387,47.1670269189,48.9522215596,50.1716201596,59.3062841488,83.6896608712,55.3697255381,49.6342106403,25.5412472173,53.0966897323,14.0624571939,63.375733495,76.7903275483,49.7688211034,68.5485232953,45.0642245089,50.330057153,43.6480634766,30.3414740569,22.3818626975,46.1550203339,27.6822045445,61.1521253798,67.0137305783,64.0270965076,65.5924984359,gamma,2.4293661938476572e-05,0.7,gamma,2.4293661938476572e-05,0.7
663,8.93735086502,27.9536297549,11.2158318093,17.0063238982,25.9981569038,11.1656841744,16.8104060008,7.21415546176,17.0023533382,17.5155316718,27.468312552,18.2592901515,21.059365922,19.9389394023,25.9582314309,23.3452621686,15.1025089182,15.8722359783,25.9039358263,25.6608689634,15.6149971347,18.9766469768,11.7227170347,8.50608516968,16.3474929486,24.7625065076,16.1842407123,11.437992861,5.38299619617,6.30565058492,22.8493288288,21.4859085425,19.8425152651,18.8920455228,6.24125394644,1.52170505747,13.2364378781,16.8092695636,19.7184312757,15.549557392,26.1989933054,17.8998891765,13.9717018929,18.0784323126,27.8749612207,10.3815178654,18.2091691243,12.9038919679,26.3072812676,14.5565765015,13.3570170579,18.138077886,26.8493782435,19.7440444085,18.6534227818,18.9018620602,22.2459453947,15.8038543324,20.1532781314,21.3443960948,14.6023812971,31.8294912614,11.3194590808,9.44257365569,25.5204343338,14.0088390737,24.2223390403,38.6044832319,34.2566256318,10.5488243323,10.2137149765,16.6371922183,16.0820360777,22.926905793,28.0224124953,19.9201382414,23.3353048862,19.6779748687,7.61494931282,11.6115940224,35.1981348831,32.7904592355,17.897808735,18.8445180968,19.3953349632,28.5422906211,21.959851515,14.7776701141,14.2074785425,16.3331140344,12.9338553638,11.7958696669,17.3533764757,13.9060163611,28.94398315,14.7311203057,27.4314523649,33.676930283,28.6411298256,23.16272713,27.5352132354,22.3749972294,21.0351097755,28.5210857902,28.821089452,16.8390282778,24.3584028152,16.070276993,33.4258654683,33.1692391036,7.125277726,8.02835743619,22.1952578334,19.4569678796,39.717952045,24.6308333351,20.4100151878,23.6853506917,29.4293244537,32.2232495379,32.6464224369,33.9631129339,17.4285524171,41.310832714,23.457962565,39.0645571179,30.5866729614,28.8677291796,32.8508156672,34.4233084919,31.2979472633,41.727105639,23.0246987423,24.5346935902,32.5775509201,34.8758504933,30.1133296048,26.7712193351,28.3226456187,13.1829531525,47.7774764144,22.7293550409,16.889726243,41.4080310182,43.4297449372,29.6890109946,38.9060222549,42.0884445666,30.8009110875,28.2514747806,29.3060141253,44.440967937,21.4535783879,33.3738310069,21.6290987541,51.1488940675,26.2337199192,25.3391845928,39.4455975,36.417273035,42.1190657413,32.0210336235,33.5359429233,41.5854580903,40.3518325053,24.1044397538,25.2729740971,25.7856936265,25.4654025196,17.9273146104,48.7119891054,36.0953479866,beta,0.00013317208121863499,0.9,beta,0.00013317208121863499,0.9
664,0.0,6.33667230364,11.4163134107,0.0,3.42944777617,16.5491390442,1.61660259456,0.0,6.43491845093,0.87087789543,0.0,3.07043519543,1.59399620515,5.54571787234,3.38379862773,3.88198968907,2.90432863812,6.58271233342,1.68177040531,6.97514892023,3.03479096969,4.49446902081,2.23289848279,0.869076390261,6.54587550747,9.81803631401,3.66435638768,0.0,2.00297532881,10.4148328828,0.0,5.6529122757,2.69788584745,1.81276274959,2.9277154876,0.0,0.642976044331,0.0,0.0,0.65085666405,6.23201585434,1.49946715615,2.77340898998,1.91037762348,2.38127809423,0.0,3.71316006337,1.06337628254,7.03079552462,2.0764370028,1.18955622653,3.42741123821,3.53479209368,6.67295932961,2.3231784145,6.36062659805,3.10764805317,4.46461661393,2.08200645112,1.79861440281,0.0,4.73291773525,6.55968653445,1.50123866876,3.40642319151,5.61313072474,1.94082304754,47.5201727942,6.72159059899,3.29200212649,2.48755080954,2.40500087762,1.37160222411,7.5752022375,6.07152270733,2.31968189443,3.23085464725,2.5643887551,0.0,1.89598906085,5.57426971155,7.95046361661,3.94898271021,2.68268851466,5.61163156801,3.80857406668,9.00101752063,0.998056151498,0.0,5.1858505226,1.77799855798,1.23783817492,2.93689704834,7.34539013203,2.58027756764,1.32864793022,4.09475733846,4.94629913531,11.0175074119,1.52824097312,5.71564274734,4.90108991844,2.50501585529,2.50295664383,1.8463021473,0.0,6.19788318879,5.62794027839,3.15202306111,7.2615808654,0.783677434408,0.0,5.16300731809,11.0927081244,4.09302894219,2.66311847703,2.46593495258,0.0,7.37680231108,3.57201800803,7.17366293089,3.62551021503,3.36883261711,2.68031149431,3.06432844318,2.85518045583,3.76662374861,4.45868787959,7.60836087102,6.0027507194,2.62855932473,8.12535931307,1.84348078166,2.31577465009,5.36944528425,7.32260921454,2.85905709354,3.9676866903,2.98010574533,2.49154305367,3.60645664687,3.04880340511,4.46001083016,7.11754345197,5.43644033353,1.64401689546,9.91275779793,5.54473242323,2.37180011539,17.0154477669,8.99376958978,6.1121662434,5.03759370006,4.27576201491,4.621299242,1.04542705172,4.99740214329,2.14399939781,6.23015865014,2.31964089607,4.12992299118,6.54333409415,6.59843466934,4.4898127347,6.83985732302,0.0,3.79876710567,11.2305435688,8.66426417085,5.21074787827,3.22259702442,17.2057164951,lognorm,0.0027608965786569827,0.0,lognorm,0.0027608965786569827,0.0
665,5.81178855408,10.9956105961,5.12341870137,4.13291874177,2.25234358897,17.0652000775,4.87241761019,0.536975972882,6.2223890342,0.348351158172,15.8481010097,10.0387987595,5.96875951271,5.73805490838,5.38331599866,1.41841930947,4.55398730458,5.84544855207,6.25992317533,5.10870998898,12.2861779742,0.558836095181,4.42285661015,9.72279211605,4.00089413679,3.84482540968,6.41262367844,12.9977191602,2.33301103639,0.0,10.6963989537,1.69466320899,6.65768604289,4.08417631533,5.42421706618,10.0601612133,21.7281559808,13.4863654428,2.02177862369,1.77506362923,5.26209567665,7.68476917525,3.29669370507,4.81371988742,9.2341869989,0.0,6.56620960359,4.44467390007,10.1620604189,4.14211526465,7.34126128375,3.17715581447,4.55547674079,6.23322560114,10.3466433778,1.32013004865,10.2858773591,5.43083961247,9.92014838474,4.3644699145,3.24915528862,4.00191735206,4.866434116,3.75309667191,2.48546838729,4.48570703216,8.06688462218,3.94870007266,10.9491467494,6.42781437106,2.51917221814,4.28943879471,9.21259493859,6.70643778509,7.99275629129,1.08182474,14.2889118739,7.90509922028,2.0177335754,1.78887103481,9.95556124619,11.2909070995,1.69848718719,1.83955783862,7.17990122675,7.0337538399,4.17708608448,3.32685383833,7.1977187013,26.6006350468,2.32007128907,1.41467219991,3.42824104121,7.4500253191,5.44102008828,7.65554283604,5.34941836139,11.1870552784,8.62525978657,4.02332827617,1.04300050134,2.93855498322,14.4096940087,9.83304395789,8.626507773,10.4560927802,4.33129939982,7.7676720278,1.94683777304,7.2069002866,1.64984723033,1.10735964637,4.85663105966,10.7348788301,5.9838303557,9.71254973976,10.4251803575,28.6296535703,9.86911561075,5.87827588109,4.71292971623,7.59481881252,1.07710974833,11.4551407912,14.3917770331,9.98766190104,12.0700772224,11.0784744763,3.38432105634,17.7923998207,9.9289305667,8.09361962825,5.81887811353,9.1879923955,15.3647059559,10.7530207385,4.03997198,1.54654454326,8.13708560931,7.90743241447,12.9186506754,7.43277243936,8.65004521781,5.80883384951,9.31608184427,9.82112053892,14.0413489893,6.93091552904,4.97103311855,6.60207704051,6.74269743515,9.19891240645,5.07044757202,12.1614739548,4.24308549329,5.09508131524,9.27636169515,15.4967832122,1.6179094169,9.3112345828,10.6066260443,7.21723228989,6.95397631555,5.19818226129,10.3650998331,9.81170580032,15.0051300674,4.50135723918,14.9552733732,3.11473918117,13.3877664166,13.242215891,dweibull,0.0014584404846140593,0.2,dweibull,0.0014584404846140593,0.2
666,0.0,0.0,0.991270140048,0.0,8.66982507111,4.79702187746,0.226098264974,0.175100860722,1.91276475055,4.49590713515,1.4265884706,0.0,2.15247662739,3.56892055754,1.37244979307,1.3437656616,3.99635620606,5.05552307206,0.05839480574,1.35450139582,0.976593633844,0.190242074955,0.933952730784,1.9011046037,1.75397364736,0.823891159218,0.855016490459,0.0,0.0341416249228,0.830243993681,4.34683446844,0.774703181252,1.63178579483,0.0,0.0,0.0,0.432345960843,0.0973744797312,0.0,0.0,2.9766515798,1.44089422036,0.743064295428,1.95354999915,0.71115092407,3.1027907328,1.60484036637,0.824415320174,4.22546154874,0.0,0.101961962274,0.707243588837,0.365297663177,1.33019452864,0.906606210538,2.30422699401,1.37874526303,0.577512596827,0.0272157706028,4.41478080689,3.14879527971,0.297356088078,0.906623342159,0.250206444794,1.68656783424,2.02696387282,4.83579373856,43.9222168541,1.118401098,2.04248307118,0.442699720342,1.38469747499,1.85166300255,2.07655893504,1.47542247608,3.96322332635,1.52398804116,0.890118410863,1.25395871918,0.599860945806,2.52320163079,3.4445071428,0.583854970595,1.46726637128,2.97651180128,2.24551765781,0.537210546298,4.19612855092,1.28254281006,1.09967812421,0.216829092436,0.114422016169,2.83639486797,0.711519272049,1.1667342045,0.0,0.752796613757,4.06227971538,1.13028213488,0.977242527029,1.3246106367,2.89657562632,2.43478176589,1.45129418844,1.46035198092,11.8345088118,2.74315628655,2.03943182366,5.28427395539,1.94662860548,0.907415976683,1.66103946956,1.95173023893,0.0,5.19414270652,0.0,0.110086381811,3.28869348644,2.31429092112,2.05954191454,1.69957421182,2.66704199726,1.31774064955,3.93537798768,6.53018957891,2.29727163113,5.83457404196,3.17340285307,0.0,1.46985163163,6.5980031633,0.0,1.9061842096,2.50354016226,1.3013523194,1.41834322624,2.27895855282,1.89851674966,2.42133591808,1.57914700585,5.4796609948,2.91213290764,0.0971915193013,3.78836990186,6.47430621538,1.51507439386,5.60826171866,1.98727135523,11.0467402634,2.57210256941,1.5252591702,7.66576033871,0.459954207397,2.09106609489,4.17217041541,2.61906987695,6.46598332281,4.9545271058299996,10.6130028168,1.23060761153,1.60892781542,6.19551567054,5.32266758589,2.02093659056,2.23930499068,0.0931122733126,4.91605154851,0.0,19.7771247378,2.07258960551,7.56429526632,6.85021202666,expon,0.008346543674375359,0.1,expon,0.008346543674375359,0.1
